respondent_id,xyz_vaccine,seasonal_vaccine
26859,0.09399271112959119,0.15506766987399398
26860,0.1426367706156794,0.10304493980972383
26861,0.06455442467959245,0.07374346384258458
26862,0.12410942697444334,0.32869845599789466
26863,0.17685838937438766,0.33847258922247997
26864,0.49134468453231245,0.3769222926965055
26865,0.014712323526410186,0.03813641614972689
26866,0.22061388483756514,0.6924219578185069
26867,0.09642017288864256,0.17134123282153407
26868,0.7490396949883309,0.9303479641778836
26869,0.09350183145532462,0.2692356891745129
26870,0.6244376908220417,0.8540371869024035
26871,0.057782575345801064,0.0467287778968087
26872,0.06706179273905773,0.4391906134138655
26873,0.19205878152211234,0.8734792411129891
26874,0.0682542871230162,0.1734076890636031
26875,0.631352899440075,0.9156737489811846
26876,0.055254910016949224,0.04960809783187311
26877,0.07255989069135528,0.14708870496738907
26878,0.18284564364230943,0.3044853066709814
26879,0.013279750526698261,0.017374652820640307
26880,0.04566935043664234,0.10744972303094656
26881,0.027415774173640196,0.09023769539334248
26882,0.03316778785693346,0.09045949911171522
26883,0.05592258217354751,0.23551424120099243
26884,0.07062067640341572,0.18529607304416915
26885,0.3348548502890766,0.8695259398010935
26886,0.08026803041790274,0.7426472329397369
26887,0.6331027577980612,0.8853399346187201
26888,0.884130426080534,0.9442160942359857
26889,0.05075331034500246,0.11701296798686597
26890,0.12302491903356853,0.3950485617277906
26891,0.3552893424443167,0.5560551036524112
26892,0.15929244111275465,0.8594115242759977
26893,0.06184179942337389,0.19834157777572245
26894,0.167125521098152,0.34100316197138447
26895,0.09308398889133193,0.8464345540027095
26896,0.06175728255888662,0.10719232357061222
26897,0.0550098344587059,0.41174752176503365
26898,0.22196652966696961,0.6365021115208208
26899,0.055913481173427704,0.08195663881750649
26900,0.09963753884838072,0.28514967633850014
26901,0.007109481021977358,0.26489654223680115
26902,0.20493653325593925,0.9200312390466767
26903,0.25891842682454624,0.07009351255730618
26904,0.06004611334493999,0.35236278999724446
26905,0.30680333395215637,0.7744316767950894
26906,0.06996275202747032,0.34473985433756343
26907,0.013171579668017267,0.6005179877846766
26908,0.12480304220943847,0.7252128536047315
26909,0.07902340726623766,0.2712030633443726
26910,0.09096523793572428,0.21445880361831035
26911,0.062290963588350276,0.11349470649688145
26912,0.4973634610750749,0.9515973375109947
26913,0.7803855011161783,0.8855160929075213
26914,0.0883574500036477,0.20780205236330335
26915,0.115692801513495,0.6403001248701194
26916,0.0688653465375254,0.31807306714555805
26917,0.004183883945456318,0.011687506584868652
26918,0.7029234209423801,0.9012080832255351
26919,0.2578436237522879,0.597348489965567
26920,0.04053354928266554,0.1539885246050416
26921,0.140337086538079,0.844430588641116
26922,0.042387196348423514,0.69093706402388
26923,0.09798051746811863,0.5183424508276886
26924,0.5889789666404506,0.8750011892465402
26925,0.11606302072936124,0.5399970110831854
26926,0.5439920045407567,0.42847843390518564
26927,0.22815478144422288,0.5158459726347838
26928,0.07195813847452961,0.5423337782877725
26929,0.08752652431906888,0.1497977395210758
26930,0.7487886714069181,0.927696101239058
26931,0.12563698613675578,0.4130724996650513
26932,0.05740831100824001,0.8932921953588077
26933,0.09473016582677511,0.7523179293896918
26934,0.4736322533198988,0.6430282223829322
26935,0.14234141121152438,0.44526482684700386
26936,0.5387475540849275,0.28652229457885053
26937,0.2894794815759869,0.7689244455140225
26938,0.08381800364236329,0.05443402925628635
26939,0.02699493674191804,0.03483980260491853
26940,0.0797936472710921,0.15105399338442801
26941,0.051750059046432144,0.4400572852901137
26942,0.571289080436906,0.809243037378596
26943,0.12571705961895932,0.6564201839996523
26944,0.1002163268422393,0.1721414906905093
26945,0.1438002566547633,0.6107806350183365
26946,0.13194224231447751,0.6918736426588327
26947,0.17413963023265763,0.5968411562812007
26948,0.0170208986027025,0.06098757855256774
26949,0.022060790560382057,0.05985179790202059
26950,0.04752331613065324,0.5186097679117446
26951,0.08373369337182526,0.3871669427645698
26952,0.8489821158127653,0.9406246979160792
26953,0.7545557952512439,0.9666042365896811
26954,0.06095241921711002,0.16920257677081263
26955,0.1673089255879549,0.627268002714767
26956,0.13636986927835207,0.292214009889065
26957,0.030503876547202925,0.9022032646580178
26958,0.22404537951283485,0.725283030256119
26959,0.04298712817429054,0.19480680338734319
26960,0.029960652771896194,0.040996335982104636
26961,0.2032926075620017,0.5203169966658955
26962,0.20555493072898598,0.9163227028131752
26963,0.13298897977073382,0.2615556816873956
26964,0.11030137478894679,0.26206478533155925
26965,0.8352514230128159,0.9426771732812058
26966,0.018450959504085734,0.035688590527067784
26967,0.17526430036863586,0.46870467058991283
26968,0.04448909453409483,0.7967364769663948
26969,0.041788827366283685,0.28349152657598187
26970,0.663130755887297,0.3509418059212562
26971,0.08823842380295015,0.30524798806280135
26972,0.007344983357396704,0.023826805779637507
26973,0.05820685218441488,0.11872943097584762
26974,0.13316868107999674,0.33794623501314125
26975,0.06731095956387405,0.6911107154455549
26976,0.8219600373132611,0.5586486710948134
26977,0.049411458056684045,0.3225713368271504
26978,0.028653515442835762,0.7614790620556283
26979,0.28867351749687686,0.5947566136812438
26980,0.052672483323814044,0.13259012980636076
26981,0.054630293225440205,0.21534478891568964
26982,0.6902798473381372,0.8877457922314785
26983,0.16161562010283506,0.5750576586985727
26984,0.09736416891221715,0.15871425213915713
26985,0.022087673420931368,0.09035519302241732
26986,0.19893945008937564,0.612621409264884
26987,0.06342337028703797,0.18233551785358001
26988,0.038676508069163375,0.13091057900797953
26989,0.2977552378859831,0.7252387427353956
26990,0.01469300336590549,0.06390695412306201
26991,0.3296294926263577,0.5843909183045256
26992,0.2583546296929622,0.40785458879879566
26993,0.16254410395109467,0.8493728565279111
26994,0.18568578363055235,0.3537077140945093
26995,0.14418464548458684,0.4210002640956556
26996,0.27861423296828564,0.3378655168959959
26997,0.017359856366131857,0.05939508031518671
26998,0.05677857823947689,0.06439658359638908
26999,0.3809996096349005,0.48973032145275525
27000,0.11365494890120506,0.4180901463291418
27001,0.04982969510703081,0.8025498097804175
27002,0.009286551892065214,0.19169845136615218
27003,0.02233869120590953,0.049657832798790644
27004,0.12949550209941613,0.27018297996584645
27005,0.37149511386194284,0.7793304941891577
27006,0.7973462255304546,0.9250818940040823
27007,0.06238809113544998,0.19902559803889702
27008,0.050494049776780944,0.06029844218738626
27009,0.06941763189418247,0.3314137854105542
27010,0.09824517282501752,0.1996877862569163
27011,0.11487472049977232,0.1964248279459117
27012,0.3535896391391669,0.5926258508361836
27013,0.11816523770350135,0.47260914854962166
27014,0.030771299328399573,0.2859764404655771
27015,0.08204555361742287,0.17019824515829898
27016,0.15657433017665826,0.3995928535195199
27017,0.42487684304453877,0.7196780992962567
27018,0.118468842737991,0.3105901310005578
27019,0.9057022681712085,0.9622211131227639
27020,0.18364174545751047,0.21797024373896495
27021,0.13280316755186025,0.540669249403278
27022,0.16331093394044552,0.2832306927690634
27023,0.15870122669972359,0.201814868580757
27024,0.0895975364124782,0.31782484960202
27025,0.05224148349618748,0.024279982278337837
27026,0.11500174033411832,0.4410878599002885
27027,0.09511377134948132,0.7640480320140477
27028,0.3368369454163489,0.8544195805094725
27029,0.07557837612786535,0.3044993233094952
27030,0.15295259429187397,0.2860744308030399
27031,0.2169211416996476,0.8613890827552615
27032,0.14002959149553032,0.40984227298601533
27033,0.30171627248269933,0.7872804377662745
27034,0.0073833450869716,0.663786107106037
27035,0.13712401066061075,0.26348532606224734
27036,0.19058274221600388,0.6490940619215961
27037,0.604147701514482,0.7505254256439314
27038,0.05344713780438305,0.032056984665345234
27039,0.7550029968011364,0.9081001028808803
27040,0.1751795066377145,0.14262208259438644
27041,0.12389241947580455,0.5621913503044634
27042,0.08495997870724374,0.5524424457337093
27043,0.548422340234162,0.7894208732566239
27044,0.010183458640237213,0.032227601659660175
27045,0.1681008537220176,0.632286724048336
27046,0.06531311470394885,0.14272609608610914
27047,0.5842771213295533,0.4824902210081748
27048,0.18215536322074402,0.4037766651922185
27049,0.28559512238791823,0.9005553347543706
27050,0.053379922760982274,0.586950862662277
27051,0.1483619916301935,0.2816362559535301
27052,0.10387369192493089,0.24903768739665572
27053,0.8640916559976968,0.9601510788914096
27054,0.03539066962883281,0.08962446618059285
27055,0.08678519426860277,0.8558650921891989
27056,0.011271127494710246,0.02857678306329866
27057,0.02231693570838297,0.0365765249970595
27058,0.853181068644397,0.9615239117772283
27059,0.05656113295370491,0.20503878225900984
27060,0.025234015968854155,0.41484673304107267
27061,0.10070881612327369,0.4822016104091511
27062,0.06077513499907549,0.49381599954661504
27063,0.08044599174437275,0.6324922140246045
27064,0.1698301264372327,0.6092344740031802
27065,0.05295197116422159,0.29651840749457226
27066,0.05196290205862456,0.6326234077238262
27067,0.34787302514286667,0.5757444465136928
27068,0.8634750030646011,0.9498661275491418
27069,0.5470217244611325,0.9431466246813506
27070,0.058441768430038746,0.11890686713148883
27071,0.0568230305052084,0.09181572043939844
27072,0.08318681743113024,0.68052901125624
27073,0.027023230852378895,0.8252769438325543
27074,0.043537276252594584,0.3357779381586398
27075,0.6629144015753172,0.8020222279382317
27076,0.46589526436773093,0.6766133225043913
27077,0.03899846480900344,0.09640009377652853
27078,0.2954562002868467,0.842163531761397
27079,0.28891726181821187,0.9419591487066975
27080,0.06154911901553679,0.21698952919240566
27081,0.017884318017278883,0.6985721858164887
27082,0.21531422914283083,0.4203662189824596
27083,0.05509668453420171,0.20075686375331586
27084,0.8430428971249786,0.6839648451121686
27085,0.039663996042826034,0.01944076643921528
27086,0.061917241766071045,0.07458558000486262
27087,0.18255651595706832,0.2554024860716114
27088,0.20852837926099413,0.7121608212304212
27089,0.18942156679605024,0.24776228869702238
27090,0.2667800316418064,0.6198883253727243
27091,0.5475213788500897,0.15007601781742255
27092,0.09407973982447218,0.2639827102368493
27093,0.1551408536582484,0.28503825411372613
27094,0.010044377374064654,0.04816144015233991
27095,0.06782161095071396,0.5194734103199324
27096,0.02168952928682379,0.24625794759718092
27097,0.6079071776744719,0.7466591953671132
27098,0.5745851363465528,0.8642202309276226
27099,0.1350125360052625,0.4294111731702419
27100,0.06860667279329064,0.8198779243125331
27101,0.08332215593685945,0.6002191631258378
27102,0.12686590591108332,0.86077625119536
27103,0.01691806690613423,0.07225397046473234
27104,0.24380638707994642,0.4772586672861657
27105,0.05031665512832029,0.5313431003432074
27106,0.6762152263219728,0.9295412703963761
27107,0.4476514116925874,0.696373238248413
27108,0.08474876754981348,0.26531635408496856
27109,0.07839060964492342,0.19247728788224663
27110,0.11826554800914434,0.47060274523637896
27111,0.04709913076311633,0.3729464950354549
27112,0.2663687843988005,0.6476183777932617
27113,0.11810246358541673,0.3137566979222184
27114,0.10669211355893703,0.21890018556013485
27115,0.5351733952272902,0.832587104695796
27116,0.19092082361084628,0.9394626717138839
27117,0.06852877564791936,0.14222983553827745
27118,0.1534530689498465,0.6102662206162506
27119,0.08290633282195238,0.45557705382910024
27120,0.3526211320629339,0.980035802814678
27121,0.016816617742764852,0.7567392547888221
27122,0.04288989419369788,0.2644935110885694
27123,0.0628388578960473,0.11338119168859033
27124,0.04889492493363938,0.10190184474166039
27125,0.03322377956134553,0.0697136891287981
27126,0.3177441880802894,0.07454135259184905
27127,0.0724504182963529,0.15845772607031924
27128,0.17960468963736895,0.564301169716416
27129,0.5694977582335747,0.6334852584820708
27130,0.12668309410479905,0.23511262174756928
27131,0.043499498338288624,0.056416117330948506
27132,0.5300504890952573,0.9209080628514071
27133,0.11478058369912618,0.599290904253062
27134,0.6360638131033847,0.9034421512764922
27135,0.20440768836631518,0.5553648338222381
27136,0.08593994677096911,0.5683731411123293
27137,0.06855367624431667,0.14335754105234025
27138,0.17223699144502713,0.4782834717912962
27139,0.12273253449421977,0.11028933535469675
27140,0.8630518741082321,0.9453205129411054
27141,0.5566999538321415,0.8080266565239907
27142,0.08002995179786222,0.2739223921327176
27143,0.28468688915113693,0.5128290274143151
27144,0.04802743853345303,0.04212662297144395
27145,0.5094475124970613,0.6563097738634989
27146,0.04434206625332609,0.9112542210665888
27147,0.05136033726792717,0.24866030397392536
27148,0.2026451683690869,0.26273664017029447
27149,0.2648621653849352,0.17726879182180985
27150,0.6733782735284836,0.9649321750682843
27151,0.12950122092068175,0.709766618268013
27152,0.030604684370388692,0.23987143442106754
27153,0.27638038083343824,0.7896910656733421
27154,0.7574381586163048,0.889887765398768
27155,0.18921902238648802,0.6872414192758862
27156,0.01564656249114436,0.35428225475574304
27157,0.012878895746024807,0.46123634166814853
27158,0.07545111089970702,0.3874758660610992
27159,0.05194748920420386,0.18038855265495815
27160,0.20400381982128957,0.19442587705228895
27161,0.2770712399218332,0.5561215748684851
27162,0.20755202058108224,0.9312982232823968
27163,0.6673946554361598,0.5509013198860538
27164,0.22049897641957908,0.09875418242911817
27165,0.4525962926300409,0.6220190634068117
27166,0.06671416834220838,0.14285986066683448
27167,0.10987207886331993,0.433126000293237
27168,0.08308112137151259,0.5947150224930502
27169,0.4387572370598584,0.6346105176989583
27170,0.3648274958868943,0.8459301335049525
27171,0.04857770002871787,0.31077510132559927
27172,0.05157751604714921,0.861645855356605
27173,0.25949262964862685,0.5356773218036318
27174,0.037954843803460064,0.09446388150223164
27175,0.06524625980791887,0.14744680755199133
27176,0.5330375490433213,0.9572934547985387
27177,0.8228761624714594,0.9520583060001089
27178,0.1513813059644233,0.35695569825149803
27179,0.06769086385718787,0.22501840064355927
27180,0.2574371448193995,0.3492597616167498
27181,0.048250992081902255,0.8421724832497218
27182,0.6362560157054581,0.9089906980666302
27183,0.04577146361850013,0.5430894832978842
27184,0.035091733948997304,0.41085488356538863
27185,0.5041307662532122,0.8063955159183405
27186,0.15193277556156776,0.5563498089363306
27187,0.08636214369353015,0.1048693386121786
27188,0.06099562034128952,0.4442606211738311
27189,0.08490477134565082,0.506178034203023
27190,0.4748555040642092,0.7894642505372765
27191,0.16705726649728334,0.9526838415019775
27192,0.5045893844185997,0.7230823174365596
27193,0.01976219772380107,0.18124654021971692
27194,0.13169638384983087,0.3605462016660833
27195,0.052884548420607434,0.1846955386188263
27196,0.2684167214848847,0.27064748539796457
27197,0.059234532462929125,0.7408197498314978
27198,0.9659500670277057,0.9944904153934139
27199,0.03219462484135688,0.12634739204157866
27200,0.3211986950225663,0.7421625041816706
27201,0.7243674143888944,0.9239730762920494
27202,0.0744243021295012,0.03759573017905364
27203,0.053434669388565455,0.12446754967947685
27204,0.033185552676981055,0.07976652225219158
27205,0.0831939003752154,0.23103096399008413
27206,0.09676590557386004,0.19724281001092697
27207,0.07537199467437274,0.1808630935263699
27208,0.7939058488951681,0.7100777665438412
27209,0.1569906861439334,0.2672580962602827
27210,0.30650498307723867,0.3883622249891663
27211,0.11195597173333482,0.2758364035061102
27212,0.6653983627445478,0.9582296253436672
27213,0.51248140421492,0.6176084765071326
27214,0.024612391989320487,0.0717429126743715
27215,0.1617607787007924,0.8311418255248267
27216,0.11244775286189512,0.894646076375844
27217,0.10119102065770971,0.23728136069174655
27218,0.7400266819127018,0.9662846686610415
27219,0.4590136039265212,0.663146506832118
27220,0.14004627780099155,0.38809430259917427
27221,0.19284591438419763,0.6742014607044806
27222,0.23124841911797603,0.5797488030927216
27223,0.05838197410849981,0.6786126306883367
27224,0.21614365685809936,0.7388461189201662
27225,0.20108080765517314,0.2820890465436065
27226,0.02369374312150387,0.23000389863388807
27227,0.12020893784801176,0.2896070061279089
27228,0.4972339858476849,0.8154641845283085
27229,0.7139164016267872,0.8938281877160008
27230,0.21975994859371395,0.9749044909272523
27231,0.4825724572896707,0.8051126808717581
27232,0.09764184395786317,0.508879499098511
27233,0.27969877997931475,0.11661660100226759
27234,0.0526703299079429,0.02604836237197786
27235,0.8695593414080849,0.9584051421195225
27236,0.12988640656059283,0.9265847354946323
27237,0.2920365052420783,0.49659542635022924
27238,0.28239100967849246,0.7591430642392893
27239,0.47839070859870875,0.18915212921805882
27240,0.08967506090404463,0.45892555665581464
27241,0.07845258361946801,0.21878184962426794
27242,0.11381193073749284,0.4739853845475158
27243,0.036470996557133956,0.0723166141662461
27244,0.05065927347789504,0.12339066343155679
27245,0.1479652796608574,0.5067980290627804
27246,0.8295074851912542,0.9490824760543701
27247,0.20497914217281857,0.9212726401505769
27248,0.1482021988963662,0.6639294105409699
27249,0.09697601192999067,0.5996443647302048
27250,0.08954246387104751,0.28779530360896954
27251,0.08511175212097281,0.352700132537463
27252,0.33772564172820607,0.673474981484414
27253,0.09518500669130926,0.9236914601756736
27254,0.8990147142943339,0.9682222405828275
27255,0.13810042168564332,0.3321944711240711
27256,0.5520096222410942,0.95239374400046
27257,0.3483505655847537,0.5258016167949151
27258,0.43367325438235327,0.7977912118164149
27259,0.6326314376278953,0.9217896664995996
27260,0.1373794904148495,0.5377707642075046
27261,0.12007695783174947,0.6504798930729173
27262,0.26485373782987215,0.5494448140319125
27263,0.09238127801257466,0.12434050002490443
27264,0.07793664846178158,0.08626067005217043
27265,0.05849052035446398,0.2570416197532363
27266,0.17020863902836658,0.398241056975444
27267,0.184675956873933,0.817981887041073
27268,0.013954342802393166,0.1509852386841476
27269,0.7494913500579045,0.388793755827799
27270,0.0368488110941744,0.09116832346640893
27271,0.049470328329649205,0.3139826940342072
27272,0.012467684242439476,0.3249067024975722
27273,0.04945635523932645,0.17821986244516855
27274,0.136847159645699,0.42785914490718663
27275,0.18591427803130553,0.3435623823140487
27276,0.01369013377925368,0.11678977919160513
27277,0.05572716307259318,0.8284423837111995
27278,0.13715384629844063,0.2928307990940969
27279,0.08635482191868875,0.2804980793255169
27280,0.26904802325661437,0.37989691078525595
27281,0.07193596938727008,0.3366375515200302
27282,0.07418208531371645,0.8930855637012863
27283,0.007167034157568504,0.02966111361839365
27284,0.20055529133015404,0.41473604861899865
27285,0.11069862288716341,0.4054771676334344
27286,0.07610982846033269,0.21629817529320178
27287,0.1641241914194318,0.47547338765022257
27288,0.5759483061581523,0.8369388341860872
27289,0.32670086780215124,0.4713786156924642
27290,0.015511364336651621,0.06542053358603823
27291,0.6573918447411757,0.8812514113525938
27292,0.061637372050629496,0.6596019521253742
27293,0.11273703400014926,0.9645215466765509
27294,0.017156188257598,0.04310212114252658
27295,0.2979128718410372,0.8667558140623197
27296,0.06942466376369384,0.7454126468930016
27297,0.06463734074073169,0.7118701638487883
27298,0.10776100156955513,0.3476577975741432
27299,0.30321907572474033,0.763652017837861
27300,0.21214409661570446,0.974433578668595
27301,0.0073787687502323614,0.030469582816514105
27302,0.12815128322935845,0.5819662728773795
27303,0.022298623394016264,0.08474714365067776
27304,0.08823956667432765,0.7946658156471965
27305,0.035559756299250594,0.03603757109396785
27306,0.1950331665977244,0.5611435920486638
27307,0.7095768946632025,0.77768143474305
27308,0.11630785435799237,0.21646594876855596
27309,0.5655419151650044,0.9651239742007973
27310,0.06440522483727593,0.16146681215286424
27311,0.09221919745733287,0.14879016008478335
27312,0.0918095472044643,0.4055779787534574
27313,0.07962636462449273,0.1566486049971482
27314,0.04756373776283478,0.06600374718106854
27315,0.09896978337270176,0.31545030991359796
27316,0.3692508135941346,0.775863656113397
27317,0.07928563753567149,0.13901707656717774
27318,0.2719199963283946,0.3445560429791573
27319,0.46565892872974773,0.8597489428094691
27320,0.38895821620419907,0.639941045901749
27321,0.042021771000960294,0.5220015576333796
27322,0.17322174813980903,0.045765809591379866
27323,0.08776837930465445,0.5738372005237994
27324,0.42182050436632235,0.6023720765752508
27325,0.7379798706798664,0.9408447219981686
27326,0.1685474052167087,0.6208219643477061
27327,0.1501621392810314,0.3831759108676886
27328,0.1946712248006346,0.497250339498562
27329,0.10078707158158189,0.30608848452727816
27330,0.014156458263482379,0.48851295694247177
27331,0.09915632555326082,0.22068931886654597
27332,0.1525660120171817,0.9505725029595818
27333,0.5926126551864006,0.7213962974520965
27334,0.0496213198430992,0.04350803562749429
27335,0.15292591344504722,0.10229134325493887
27336,0.06880794360656384,0.13906227780429992
27337,0.2780379983781354,0.806896018446324
27338,0.18840082597265603,0.42686552113940246
27339,0.24646180986338737,0.26608833990286157
27340,0.02172025684121176,0.16567010402770715
27341,0.2288137211649611,0.690453864106384
27342,0.018369275561572595,0.5304482871522551
27343,0.04785400509979825,0.1258254573628237
27344,0.3020670001527431,0.5913280723386108
27345,0.06502430882129084,0.2918194124423638
27346,0.8188384094430696,0.9700538314746521
27347,0.7708367718413723,0.9555946736742184
27348,0.10923733732783383,0.255483353505778
27349,0.06341630726694385,0.1831696355999526
27350,0.20471265672828626,0.9490830530643865
27351,0.8402013713504007,0.915833914626768
27352,0.11011615353425377,0.3263259755671614
27353,0.010627134644520276,0.09165019417823052
27354,0.17110137545226492,0.6188536451691464
27355,0.3031315278391326,0.5318849460981114
27356,0.20002733614079793,0.6140939318207436
27357,0.1060666004440136,0.40804117251831595
27358,0.22338232135365269,0.7707430686355419
27359,0.41193806572109737,0.8265611659160168
27360,0.14592726696421282,0.5779901229340669
27361,0.04263950677305147,0.9185716522703082
27362,0.20448389437811107,0.4607748402117659
27363,0.17162734599271845,0.3145860424145729
27364,0.06927825793834952,0.42299616466507284
27365,0.2641928307293819,0.5849813799569077
27366,0.5091585611627738,0.5731634126593588
27367,0.2902196583275511,0.5588276519211647
27368,0.11937931106609682,0.5050849087328305
27369,0.06739586233709959,0.07846320565726991
27370,0.026389740077564665,0.8732760393339997
27371,0.31053562466666523,0.3800166140993877
27372,0.08089531803500631,0.24967823440037085
27373,0.7059916352248761,0.7424770795751358
27374,0.030447513940435444,0.3167491642813202
